Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,77.650002,78.019997,77.019997,77.730003,66.820427,2905900
2017-01-04,77.650002,78.349998,77.629997,77.650002,66.751663,2531100
2017-01-05,77.900002,77.959999,77.040001,77.750000,66.837624,3284600
2017-01-06,77.500000,77.870003,77.260002,77.489998,66.614105,3132200
2017-01-09,77.610001,77.730003,76.400002,76.639999,65.883408,4585700
2017-01-10,76.489998,76.830002,76.139999,76.500000,65.763069,2840000
2017-01-11,76.279999,77.199997,76.250000,77.099998,66.278847,2726200
2017-01-12,76.970001,77.610001,76.769997,77.540001,66.657089,2476300
2017-01-13,77.339996,77.480003,76.769997,77.209999,66.373413,1954200
2017-01-17,77.470001,77.830002,77.260002,77.459999,66.588341,3755000
2017-01-18,77.379997,77.910004,77.290001,77.500000,66.622711,2235700
2017-01-19,77.269997,77.570000,76.879997,77.120003,66.296043,2575500
2017-01-20,77.320000,77.580002,76.949997,77.330002,66.476563,2662800
2017-01-23,77.430000,77.680000,76.889999,77.029999,66.218666,2166800
2017-01-24,77.199997,77.330002,76.860001,77.180000,66.347626,2751400
2017-01-25,76.930000,77.120003,76.559998,77.080002,66.261665,2347000
2017-01-26,76.989998,77.230003,76.650002,77.120003,66.296043,3085400
2017-01-27,77.320000,77.629997,76.730003,76.940002,66.141312,2562000
2017-01-30,76.980003,77.519997,76.699997,77.120003,66.296043,2379100
2017-01-31,77.120003,78.559998,77.120003,78.540001,67.516747,3753700
2017-02-01,78.139999,78.260002,77.080002,77.360001,66.502357,3454900
2017-02-02,77.570000,77.940002,77.160004,77.790001,66.872017,2997400
2017-02-03,77.889999,78.040001,77.480003,77.650002,66.751663,2478100
2017-02-06,77.889999,78.040001,77.449997,77.570000,66.682892,2017100
2017-02-07,77.650002,77.860001,77.410004,77.750000,66.837624,1629900
2017-02-08,77.820000,78.709999,77.739998,78.639999,67.602715,2973600
2017-02-09,78.639999,78.839996,77.570000,77.750000,66.837624,3351400
2017-02-10,77.589996,78.160004,77.589996,78.099998,67.138496,2550000
2017-02-13,78.260002,78.690002,77.900002,78.690002,67.645699,2925900
2017-02-14,78.559998,78.680000,77.589996,78.040001,67.086914,3715800
2017-02-15,76.790001,77.169998,76.279999,76.779999,66.734909,3802900
2017-02-16,77.169998,79.209999,76.769997,78.900002,68.577553,6795600
2017-02-17,78.699997,78.989998,77.980003,78.360001,68.108200,4104600
2017-02-21,78.300003,79.220001,77.930000,79.089996,68.742691,2735000
2017-02-22,79.209999,79.989998,78.959999,79.870003,69.420662,2895000
2017-02-23,79.980003,81.070000,79.900002,80.910004,70.324577,2801200
2017-02-24,81.199997,82.209999,81.169998,81.959999,71.237221,3846800
2017-02-27,81.930000,82.199997,81.500000,81.860001,71.150291,2505800
2017-02-28,81.589996,82.820000,81.589996,82.550003,71.750015,3529900
2017-03-01,81.599998,82.519997,81.199997,81.930000,71.211136,4832300
2017-03-02,81.599998,82.779999,81.389999,82.360001,71.584892,4176100
2017-03-03,82.139999,82.160004,81.279999,81.910004,71.193756,2848100
2017-03-06,81.959999,82.080002,81.529999,81.870003,71.158989,2785100
2017-03-07,81.589996,82.070000,81.459999,81.690002,71.002533,3732600
2017-03-08,81.110001,81.120003,80.250000,80.320000,69.811768,3342600
2017-03-09,80.519997,80.790001,80.019997,80.050003,69.577103,3074500
2017-03-10,80.410004,80.949997,80.169998,80.639999,70.089912,3334400
2017-03-13,80.800003,80.970001,80.459999,80.870003,70.289818,3423500
2017-03-14,80.849998,81.110001,80.610001,80.870003,70.289818,2151200
2017-03-15,81.080002,82.360001,80.839996,82.000000,71.271973,3727700
2017-03-16,82.199997,82.330002,81.239998,81.620003,70.941704,4352300
2017-03-17,81.849998,82.250000,81.519997,81.839996,71.132904,7276900
2017-03-20,81.930000,82.099998,80.860001,81.180000,70.559258,3271000
2017-03-21,81.150002,83.010002,81.120003,82.680000,71.863014,5092500
2017-03-22,82.989998,83.589996,82.580002,82.760002,71.932549,2881800
2017-03-23,82.489998,83.290001,82.349998,82.680000,71.863014,2410000
2017-03-24,82.610001,83.269997,82.449997,82.989998,72.132462,2078800
2017-03-27,83.320000,83.580002,82.410004,82.790001,71.958618,2125800
2017-03-28,82.540001,82.980003,82.349998,82.930000,72.080315,2458500
2017-03-29,82.739998,82.739998,82.190002,82.419998,71.637032,2087600
2017-03-30,82.110001,82.120003,81.660004,82.040001,71.306747,2467000
2017-03-31,81.910004,82.470001,81.730003,82.010002,71.280678,2251800
2017-04-03,81.900002,82.290001,81.269997,82.250000,71.489281,2756200
2017-04-04,82.239998,82.690002,81.980003,82.370003,71.593590,1761400
2017-04-05,82.269997,82.970001,82.110001,82.870003,72.028160,2064000
2017-04-06,82.660004,82.870003,82.370003,82.589996,71.784790,2499200
2017-04-07,82.800003,82.989998,82.209999,82.260002,71.497963,2453100
2017-04-10,82.300003,82.440002,81.849998,82.400002,71.619652,2563900
2017-04-11,82.320000,82.400002,81.779999,82.190002,71.437126,1876600
2017-04-12,81.959999,82.839996,81.760002,82.779999,71.949936,2230800
2017-04-13,82.760002,82.900002,82.129997,82.589996,71.784790,2425200
2017-04-17,82.699997,83.010002,82.540001,82.930000,72.080315,2046600
2017-04-18,82.900002,83.260002,82.650002,82.860001,72.019463,2257400
2017-04-19,82.839996,82.910004,82.019997,82.349998,71.576202,2132600
2017-04-20,82.349998,82.349998,81.419998,82.029999,71.298050,2330800
2017-04-21,82.099998,82.699997,82.029999,82.209999,71.454491,2471100
2017-04-24,82.410004,82.690002,81.639999,82.580002,71.776093,2641300
2017-04-25,82.410004,82.720001,82.120003,82.690002,71.871704,2954400
2017-04-26,82.570000,83.290001,82.440002,82.599998,71.793488,2291800
2017-04-27,82.680000,83.349998,82.599998,82.900002,72.054222,1736700
2017-04-28,82.709999,82.900002,82.260002,82.500000,71.706558,2166600
2017-05-01,82.510002,82.620003,81.849998,82.070000,71.332832,2069600
2017-05-02,82.230003,82.580002,81.900002,82.389999,71.610947,2576100
2017-05-03,82.279999,82.550003,81.910004,82.040001,71.306747,2128500
2017-05-04,81.930000,82.660004,81.870003,82.589996,71.784790,2110400
2017-05-05,82.690002,83.150002,82.690002,82.980003,72.123756,2144500
2017-05-08,83.019997,83.160004,82.370003,82.919998,72.071609,2179400
2017-05-09,82.529999,82.970001,82.080002,82.110001,71.367584,2478000
2017-05-10,82.269997,82.699997,82.010002,82.480003,71.689186,2142900
2017-05-11,82.150002,83.019997,82.059998,83.000000,72.141151,2372900
2017-05-12,83.099998,83.669998,83.019997,83.480003,72.558357,2013500
2017-05-15,83.550003,83.790001,83.260002,83.580002,72.645271,2043000
2017-05-16,83.580002,83.800003,83.089996,83.120003,72.245453,2614700
2017-05-17,82.269997,83.239998,82.269997,82.779999,72.697716,4344700
2017-05-18,83.099998,83.660004,82.489998,83.250000,73.110474,3772300
2017-05-19,83.360001,83.430000,82.720001,83.370003,73.215881,3104700
2017-05-22,83.269997,84.339996,83.190002,84.099998,73.856956,2213200
2017-05-23,84.129997,84.779999,84.019997,84.300003,74.032600,1749300
2017-05-24,84.470001,84.879997,84.389999,84.690002,74.375099,2971100
2017-05-25,84.809998,85.250000,84.610001,85.139999,74.770302,2801700
2017-05-26,85.190002,85.349998,84.949997,85.070000,74.708801,2024000
