Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,56.250000,57.200001,56.169998,56.950001,51.232124,3383000
2017-01-04,57.049999,57.439999,56.340000,56.610001,50.926254,4155400
2017-01-05,56.520000,56.910000,55.400002,56.139999,50.503445,2657100
2017-01-06,56.189999,56.630001,56.000000,56.400002,50.737343,1785800
2017-01-09,56.799999,56.810001,56.169998,56.189999,50.548424,2130900
2017-01-10,56.480000,57.119999,56.389999,56.689999,50.998226,2535000
2017-01-11,56.700001,57.580002,56.520000,57.570000,51.789875,2685800
2017-01-12,57.389999,57.500000,56.770000,57.470001,51.699909,2550700
2017-01-13,57.549999,57.700001,56.930000,57.119999,51.385052,2964500
2017-01-17,56.799999,57.080002,56.000000,56.310001,50.656384,3152600
2017-01-18,56.430000,57.349998,56.259998,57.220001,51.475018,2575400
2017-01-19,58.500000,59.320000,58.279999,58.430000,52.563526,5955100
2017-01-20,58.500000,58.900002,58.389999,58.830002,52.923367,4193900
2017-01-23,58.689999,58.930000,58.000000,58.290001,52.437588,3174500
2017-01-24,58.509998,59.439999,58.299999,59.110001,53.175255,3202100
2017-01-25,59.590000,60.380001,59.419998,60.259998,54.209789,4133100
2017-01-26,60.189999,60.930000,59.810001,60.080002,54.047863,3469500
2017-01-27,60.560001,60.560001,60.009998,60.139999,54.101837,3260600
2017-01-30,60.099998,60.110001,58.730000,59.139999,53.202248,5213900
2017-01-31,59.080002,59.099998,58.240002,58.660000,52.770432,5894500
2017-02-01,58.500000,59.099998,58.369999,58.779999,52.878384,2954500
2017-02-02,58.610001,59.119999,58.419998,58.880001,52.968349,6198800
2017-02-03,59.119999,59.560001,58.840000,59.540001,53.562084,3523000
2017-02-06,59.299999,59.959999,59.279999,59.860001,53.849953,6248100
2017-02-07,61.299999,63.500000,61.020000,62.540001,56.260880,10588300
2017-02-08,62.000000,62.509998,61.669998,62.410000,56.143925,5735500
2017-02-09,62.590000,63.480000,62.459999,62.709999,56.413807,3457300
2017-02-10,62.689999,63.400002,62.689999,63.259998,56.908596,4619000
2017-02-13,63.459999,64.269997,63.450001,64.150002,57.709232,4056800
2017-02-14,63.689999,64.360001,63.549999,64.139999,57.700237,3949000
2017-02-15,63.610001,63.869999,63.130001,63.730000,57.763676,5215600
2017-02-16,63.580002,63.590000,62.380001,62.900002,57.011375,6228500
2017-02-17,62.520000,62.549999,61.700001,61.889999,56.095940,5091100
2017-02-21,62.049999,62.209999,61.700001,62.169998,56.349716,4569100
2017-02-22,61.750000,62.169998,61.720001,61.820000,56.032490,3411200
2017-02-23,61.770000,61.970001,60.389999,60.610001,54.935768,4824700
2017-02-24,60.220001,60.509998,59.790001,60.480000,54.817936,7139500
2017-02-27,60.500000,60.759998,60.119999,60.430000,54.772617,3501200
2017-02-28,60.259998,60.509998,59.880001,60.099998,54.473515,4204900
2017-03-01,60.750000,61.389999,60.650002,60.880001,55.180489,6216400
2017-03-02,60.880001,61.080002,60.090000,60.310001,54.663857,3559000
2017-03-03,60.919998,60.919998,60.080002,60.369999,54.718231,2335500
2017-03-06,60.200001,60.509998,59.799999,60.330002,54.681984,3278700
2017-03-07,60.240002,60.560001,60.049999,60.220001,54.582283,3749900
2017-03-08,60.459999,60.490002,59.689999,59.790001,54.192539,2809200
2017-03-09,59.799999,59.970001,58.860001,59.279999,53.730278,3580100
2017-03-10,59.590000,59.930000,59.279999,59.520000,53.947811,3478300
2017-03-13,59.599998,60.139999,59.419998,60.130001,54.500706,4333400
2017-03-14,59.549999,59.549999,58.410000,58.970001,53.449303,3162600
2017-03-15,59.209999,60.549999,59.209999,60.270000,54.627594,4197900
2017-03-16,60.330002,60.590000,60.160000,60.230000,54.591343,3108400
2017-03-17,60.439999,60.779999,59.910000,60.599998,54.926704,4896100
2017-03-20,60.560001,60.599998,59.950001,60.099998,54.473515,2270100
2017-03-21,60.139999,60.509998,58.849998,58.959999,53.440243,4011700
2017-03-22,58.970001,59.180000,58.599998,59.119999,53.585251,3264300
2017-03-23,59.119999,59.430000,58.820000,58.990002,53.467434,2569500
2017-03-24,58.980000,59.360001,58.380001,58.570000,53.086746,3160200
2017-03-27,58.029999,58.560001,57.450001,58.430000,52.959858,2587700
2017-03-28,58.419998,59.680000,58.240002,59.439999,53.875301,2799000
2017-03-29,59.169998,59.740002,59.070000,59.549999,53.975002,2447400
2017-03-30,59.450001,59.830002,59.349998,59.610001,54.029385,2392600
2017-03-31,59.450001,60.279999,59.450001,59.860001,54.255985,3420100
2017-04-03,59.799999,60.299999,59.160000,59.820000,54.219723,4280500
2017-04-04,59.650002,59.900002,59.349998,59.709999,54.120026,1967400
2017-04-05,60.130001,60.900002,59.380001,59.560001,53.984070,3237000
2017-04-06,59.529999,59.950001,59.270000,59.689999,54.101891,3005200
2017-04-07,59.630001,59.720001,59.150002,59.360001,53.802799,2162100
2017-04-10,59.480000,60.230000,59.369999,59.619999,54.038437,1968100
