Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,69.239998,69.239998,68.050003,68.660004,63.187412,10473200
2017-01-04,68.660004,69.629997,68.599998,69.059998,63.555534,7918000
2017-01-05,68.430000,69.330002,68.120003,69.209999,63.693573,7099200
2017-01-06,68.410004,68.500000,68.010002,68.260002,62.819294,9491100
2017-01-09,68.330002,68.800003,68.320000,68.709999,63.233440,8685200
2017-01-10,68.639999,69.269997,68.220001,68.230003,62.791698,10256500
2017-01-11,68.199997,68.620003,68.190002,68.529999,63.067780,6697600
2017-01-12,68.360001,68.559998,67.919998,67.970001,62.552437,6544900
2017-01-13,67.980003,68.019997,67.080002,67.129997,61.779369,10012500
2017-01-17,68.099998,69.290001,68.059998,68.419998,62.966557,13167500
2017-01-18,67.879997,68.110001,67.540001,68.110001,62.681248,7321500
2017-01-19,68.129997,68.190002,67.480003,67.620003,62.230316,6821100
2017-01-20,67.739998,67.830002,67.019997,67.180000,61.825378,12054700
2017-01-23,67.010002,67.180000,66.559998,66.650002,61.337631,7951400
2017-01-24,66.889999,67.410004,66.660004,67.400002,62.027851,10710600
2017-01-25,67.519997,67.730003,66.790001,66.889999,61.558502,8722900
2017-01-26,67.129997,67.220001,66.620003,66.730003,61.411259,6504100
2017-01-27,66.860001,66.970001,65.279999,65.660004,60.426548,13433600
2017-01-30,65.629997,66.480003,65.629997,66.419998,61.125965,8641500
2017-01-31,66.209999,66.889999,65.879997,66.739998,61.420444,9320900
2017-02-01,66.459999,66.709999,66.040001,66.230003,60.951115,9050000
2017-02-02,66.339996,67.139999,66.339996,66.699997,61.383636,8998700
2017-02-03,66.820000,66.930000,66.440002,66.500000,61.199581,7625300
2017-02-06,66.370003,66.860001,66.370003,66.400002,61.107559,9097200
2017-02-07,66.559998,67.000000,66.510002,66.889999,61.558502,5805700
2017-02-08,66.889999,67.820000,66.889999,67.809998,62.405170,7660800
2017-02-09,67.809998,69.139999,67.750000,69.080002,63.573952,11080500
2017-02-10,68.250000,68.599998,67.760002,68.019997,62.598431,12445600
2017-02-13,68.320000,68.650002,67.559998,67.769997,62.368362,8374300
2017-02-14,67.879997,68.680000,67.709999,68.660004,63.187412,8462300
2017-02-15,67.800003,68.709999,67.760002,68.690002,63.215034,8563300
2017-02-16,68.669998,69.239998,68.610001,68.870003,63.380695,8413800
2017-02-17,68.830002,69.790001,68.690002,69.370003,63.840824,12837400
2017-02-21,71.209999,72.279999,70.699997,71.449997,65.755028,22412900
2017-02-22,72.250000,72.370003,71.480003,71.709999,65.994324,15242700
2017-02-23,72.000000,72.500000,71.160004,71.309998,65.626198,12799700
2017-02-24,71.339996,72.800003,71.300003,72.389999,66.620117,13889900
2017-02-27,72.279999,72.419998,71.529999,71.739998,66.021919,9254700
2017-02-28,70.870003,71.000000,70.000000,70.930000,65.276482,15952600
2017-03-01,70.970001,71.080002,70.150002,70.449997,64.834755,13522700
2017-03-02,70.419998,70.900002,70.169998,70.760002,65.120041,8916300
2017-03-03,70.760002,71.019997,69.879997,70.029999,64.448219,9297900
2017-03-06,70.000000,70.440002,69.779999,69.879997,64.310181,9182600
2017-03-07,69.900002,70.209999,69.860001,69.870003,64.300987,7282900
2017-03-08,69.690002,70.029999,69.540001,69.800003,64.708878,7979800
2017-03-09,69.750000,70.040001,69.559998,69.860001,64.764511,7564500
2017-03-10,70.000000,70.360001,69.800003,70.099998,64.986992,7098800
2017-03-13,69.989998,70.449997,69.709999,69.949997,64.847946,6802500
2017-03-14,70.820000,71.209999,70.720001,70.720001,65.561775,9958400
2017-03-15,70.500000,70.699997,70.019997,70.580002,65.431992,8813800
2017-03-16,70.110001,70.699997,70.070000,70.440002,65.302200,7061000
2017-03-17,70.580002,70.750000,69.809998,69.889999,64.792320,14078400
2017-03-20,70.139999,70.449997,69.709999,69.980003,64.875755,7466200
2017-03-21,70.169998,70.400002,69.690002,69.900002,64.801590,8746800
2017-03-22,70.029999,70.339996,69.720001,70.250000,65.126060,6455600
2017-03-23,70.199997,70.309998,69.750000,69.860001,64.764511,6898800
2017-03-24,69.989998,70.169998,69.529999,69.610001,64.532738,5859000
2017-03-27,69.519997,70.070000,69.360001,69.660004,64.579109,5792600
2017-03-28,69.330002,70.370003,69.330002,70.320000,65.190948,7252200
2017-03-29,70.349998,71.180000,70.309998,70.739998,65.580330,6991000
2017-03-30,70.690002,71.720001,70.639999,71.589996,66.368309,8141500
2017-03-31,71.320000,72.559998,71.230003,72.080002,66.822586,9939800
2017-04-03,72.080002,72.529999,71.779999,71.830002,66.590813,8291300
2017-04-04,71.739998,72.059998,71.529999,72.010002,66.757690,5567300
2017-04-05,71.639999,72.309998,71.559998,71.650002,66.423943,6354500
2017-04-06,71.699997,72.099998,71.379997,71.430000,66.219986,5941100
2017-04-07,72.099998,72.989998,71.800003,72.900002,67.582771,10768000
2017-04-10,72.989998,73.480003,72.730003,73.059998,67.731102,7495900
2017-04-11,73.000000,73.449997,72.930000,73.430000,68.074104,5810500
2017-04-12,73.550003,73.830002,73.250000,73.440002,68.083389,6627300
2017-04-13,73.370003,73.660004,73.150002,73.150002,67.814545,5336400
2017-04-17,73.160004,73.580002,73.150002,73.489998,68.129738,5465400
2017-04-18,73.540001,74.099998,73.480003,73.889999,68.500557,6627900
2017-04-19,74.099998,74.379997,73.860001,74.070000,68.667435,5940600
2017-04-20,74.139999,75.110001,74.110001,74.800003,69.344193,7681300
2017-04-21,74.739998,75.110001,74.599998,74.940002,69.473976,5755700
2017-04-24,75.080002,75.400002,74.419998,74.779999,69.325661,7812500
2017-04-25,74.970001,75.169998,74.860001,75.050003,69.575951,5720400
2017-04-26,75.269997,75.769997,75.169998,75.430000,69.928230,6948500
2017-04-27,75.540001,75.699997,75.019997,75.440002,69.937515,6052200
2017-04-28,75.239998,75.440002,74.930000,75.180000,69.696487,7330400
2017-05-01,75.089996,75.720001,75.089996,75.230003,69.742836,6165900
2017-05-02,75.300003,75.709999,75.250000,75.519997,70.011673,7318400
2017-05-03,75.400002,75.879997,75.180000,75.760002,70.234161,5523600
2017-05-04,75.930000,76.400002,75.830002,76.339996,70.771851,5500800
2017-05-05,76.419998,76.599998,76.180000,76.500000,70.920189,5597800
2017-05-08,76.500000,76.519997,76.070000,76.120003,70.567917,6512200
2017-05-09,76.440002,77.050003,76.330002,76.720001,71.124168,8255300
2017-05-10,76.330002,76.779999,76.190002,76.699997,71.581451,7511900
2017-05-11,76.349998,76.720001,75.930000,76.129997,71.049484,8349400
2017-05-12,75.949997,76.250000,75.370003,75.709999,70.657509,5892900
2017-05-15,75.800003,76.470001,75.800003,76.290001,71.198784,8843900
2017-05-16,76.190002,76.269997,75.080002,75.110001,70.097557,8371800
2017-05-17,75.110001,75.730003,74.959999,75.120003,70.106903,10971000
