Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,104.400002,106.370003,99.379997,102.010002,100.830811,37549900
2017-01-04,103.400002,105.500000,101.529999,104.389999,103.183281,29980500
2017-01-05,104.529999,105.820000,101.050003,101.739998,100.563942,24607400
2017-01-06,102.849998,104.250000,101.199997,103.099998,101.908211,20571400
2017-01-09,103.500000,108.000000,103.500000,107.279999,106.039902,22906200
2017-01-10,107.809998,109.190002,105.629997,106.470001,105.239250,22023000
2017-01-11,106.000000,106.199997,104.150002,105.160004,103.944382,13141600
2017-01-12,104.230003,104.699997,101.620003,103.440002,102.244286,15640400
2017-01-13,103.599998,105.000000,103.059998,103.430000,102.234398,11445500
2017-01-17,103.000000,103.199997,100.570000,101.110001,99.941216,14515300
2017-01-18,100.239998,103.230003,99.110001,102.949997,101.759933,16360600
2017-01-19,103.070000,106.459999,102.980003,105.160004,103.944382,16121800
2017-01-20,106.080002,106.800003,103.120003,104.010002,102.807693,12300600
2017-01-23,103.800003,105.900002,103.699997,105.089996,103.875206,9247600
2017-01-24,105.500000,107.580002,104.900002,107.330002,106.089302,10701300
2017-01-25,109.050003,109.300003,106.330002,107.790001,106.543991,13069000
2017-01-26,107.900002,109.949997,106.699997,109.650002,108.382492,11470000
2017-01-27,109.930000,111.889999,108.849998,111.769997,110.477974,11799900
2017-01-30,110.919998,111.010002,107.910004,110.019997,108.748215,12400100
2017-01-31,108.949997,110.050003,108.199997,109.180000,107.917931,9068900
2017-02-01,110.580002,114.120003,109.860001,113.949997,112.632790,14750100
2017-02-02,113.300003,115.739998,112.059998,115.389999,114.056129,12081000
2017-02-03,115.449997,115.900002,113.900002,114.379997,113.057800,9318600
2017-02-06,114.000000,117.330002,114.000000,117.309998,115.953941,12669200
2017-02-07,118.699997,120.919998,117.900002,119.129997,117.752907,18655600
2017-02-08,118.400002,119.309998,116.379997,118.610001,117.238907,11239500
2017-02-09,118.860001,119.059998,115.599998,116.379997,115.034698,21064200
2017-02-10,119.930000,120.699997,112.599998,113.620003,112.306602,41277300
