Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,142.389999,143.830002,142.229996,143.669998,142.181763,1966400
2017-01-04,143.949997,146.059998,143.289993,145.160004,143.656296,2167200
2017-01-05,145.380005,145.770004,144.779999,145.380005,143.874054,1683500
2017-01-06,145.279999,147.490005,145.139999,147.270004,145.744476,2016200
2017-01-09,147.009995,148.639999,147.009995,147.490005,145.962204,1967200
2017-01-10,147.800003,149.320007,147.300003,147.779999,146.249161,1806600
2017-01-11,147.789993,148.330002,143.869995,146.220001,144.705338,2764300
2017-01-12,146.179993,146.990005,145.130005,145.970001,144.457901,2239600
2017-01-13,146.089996,147.029999,145.520004,146.289993,144.774582,1839600
2017-01-17,145.669998,145.869995,144.550003,145.050003,143.547470,1651500
2017-01-18,145.839996,146.000000,143.559998,144.660004,143.161499,1377100
2017-01-19,144.380005,144.720001,143.440002,144.320007,142.825043,1435900
2017-01-20,144.910004,145.139999,143.320007,143.509995,142.023422,1750000
2017-01-23,143.160004,144.419998,142.570007,142.789993,141.310898,1508600
2017-01-24,143.229996,143.660004,140.000000,140.979996,139.519623,2988500
2017-01-25,141.500000,143.020004,140.770004,142.429993,140.954575,2224900
2017-01-26,142.520004,143.470001,141.970001,143.100006,141.617676,2934000
2017-01-27,144.009995,145.860001,143.759995,145.449997,143.943329,2107800
2017-01-30,145.529999,145.559998,142.660004,143.289993,141.805664,3158600
2017-01-31,146.649994,152.500000,146.080002,152.389999,150.811432,5340700
2017-02-01,152.270004,155.100006,151.479996,152.940002,151.355713,3601900
2017-02-02,152.410004,152.410004,150.229996,151.669998,150.098877,1751200
2017-02-03,152.149994,152.369995,150.389999,151.429993,149.861389,1817100
2017-02-06,151.059998,152.149994,150.419998,152.080002,150.504654,1624900
2017-02-07,152.119995,153.199997,151.789993,153.009995,151.425018,1479300
2017-02-08,152.380005,154.229996,151.690002,153.500000,151.909927,1467100
2017-02-09,153.500000,155.270004,153.380005,154.740005,153.137100,1505000
2017-02-10,154.679993,155.490005,154.270004,154.889999,153.285492,1482900
2017-02-13,155.000000,156.800003,154.490005,156.350006,154.730408,1635900
2017-02-14,155.940002,157.330002,155.419998,157.279999,155.650757,1429700
2017-02-15,156.490005,158.369995,156.479996,158.259995,156.620590,1423300
2017-02-16,158.009995,158.550003,157.440002,157.710007,156.076309,1252700
2017-02-17,157.619995,159.300003,157.389999,158.639999,156.996674,1207400
2017-02-21,158.639999,159.410004,157.960007,158.630005,156.986786,1242200
2017-02-22,158.339996,159.100006,157.690002,158.020004,156.383102,1283000
2017-02-23,158.589996,159.119995,157.699997,158.729996,157.085739,1124900
2017-02-24,158.339996,158.979996,157.580002,158.979996,157.333145,832800
2017-02-27,158.360001,159.289993,158.020004,158.479996,156.838318,1220200
2017-02-28,158.199997,159.250000,157.520004,157.679993,156.046616,1674200
2017-03-01,159.470001,160.889999,158.910004,159.820007,158.164459,1722600
2017-03-02,160.000000,160.000000,158.979996,159.199997,157.550858,1414300
2017-03-03,158.720001,160.419998,158.660004,160.160004,158.500916,1204000
2017-03-06,158.710007,159.289993,157.550003,157.710007,156.076309,1413400
2017-03-07,156.990005,157.940002,156.589996,157.259995,155.630951,1166700
2017-03-08,157.389999,157.960007,156.639999,157.500000,155.868469,1105400
2017-03-09,157.720001,158.240005,157.080002,157.779999,156.145569,1102500
2017-03-10,158.179993,159.470001,158.149994,159.330002,157.679504,1206300
2017-03-13,159.309998,159.309998,157.660004,159.039993,157.540848,1324300
2017-03-14,158.490005,158.699997,157.960007,158.339996,156.847488,1036500
2017-03-15,158.589996,161.660004,158.360001,161.050003,159.531921,2548200
2017-03-16,158.029999,159.500000,156.850006,158.020004,156.530487,3208700
2017-03-17,158.539993,159.089996,156.380005,157.889999,156.401703,2654100
2017-03-20,158.139999,158.399994,156.360001,156.740005,155.262543,1280600
2017-03-21,157.470001,157.699997,154.360001,155.539993,154.073822,1593400
2017-03-22,155.789993,156.500000,154.330002,155.330002,153.865829,1309600
2017-03-23,155.300003,155.949997,154.020004,154.649994,153.192230,1643400
2017-03-24,154.429993,155.669998,153.690002,154.039993,152.587982,1939000
2017-03-27,153.440002,155.350006,152.610001,154.589996,153.132797,1418600
2017-03-28,154.639999,155.380005,153.539993,154.639999,153.182312,1113900
2017-03-29,154.350006,154.589996,152.940002,153.979996,152.528534,1075000
2017-03-30,154.100006,154.710007,153.449997,153.910004,152.459213,1054200
2017-03-31,153.389999,154.149994,153.220001,153.600006,152.152130,1219100
2017-04-03,153.600006,155.210007,153.500000,154.580002,153.122879,2084800
2017-04-04,154.470001,154.960007,152.509995,152.720001,151.280441,2701200
