Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,70.250000,71.029999,69.349998,70.610001,65.318268,11125400
2017-01-04,70.900002,71.660004,70.820000,71.269997,65.928810,7806800
2017-01-05,71.480003,71.510002,70.589996,70.830002,65.521774,6217200
2017-01-06,71.139999,72.879997,71.110001,72.870003,67.408897,8985600
2017-01-09,73.300003,74.110001,73.199997,73.820000,68.287704,9672000
2017-01-10,74.269997,75.269997,74.120003,74.900002,69.286766,7681700
2017-01-11,75.120003,75.120003,73.379997,74.440002,68.861244,7475400
2017-01-12,74.059998,75.230003,73.739998,75.110001,69.481018,6462600
2017-01-13,75.000000,75.300003,74.660004,75.089996,69.462524,5455800
2017-01-17,75.059998,75.949997,74.370003,75.820000,70.137802,7084400
2017-01-18,76.269997,76.269997,75.209999,75.669998,69.999054,5833000
2017-01-19,75.300003,75.720001,74.940002,75.300003,69.656784,6753700
2017-01-20,75.510002,75.680000,74.720001,74.989998,69.370026,8898600
2017-01-23,74.720001,75.139999,74.360001,74.769997,69.166504,4523400
2017-01-24,74.639999,74.730003,73.589996,73.830002,68.296959,6430300
2017-01-25,73.989998,74.610001,73.589996,74.489998,68.907486,6171200
2017-01-26,74.489998,74.580002,73.889999,74.040001,68.491203,3699400
2017-01-27,74.540001,75.230003,74.470001,74.949997,69.333015,4903000
2017-01-30,74.680000,74.940002,74.320000,74.669998,69.073997,4372100
2017-01-31,74.589996,76.230003,74.269997,76.019997,70.322823,7828200
2017-02-01,75.279999,76.040001,75.230003,76.000000,70.304329,5618300
2017-02-02,75.580002,76.290001,75.440002,75.919998,70.230316,5357300
2017-02-03,76.129997,76.500000,75.669998,76.339996,70.618835,4985900
2017-02-06,76.320000,76.339996,75.519997,75.980003,70.285835,3817600
2017-02-07,75.870003,76.160004,75.519997,76.120003,70.415337,3898500
2017-02-08,76.070000,76.139999,75.519997,75.599998,69.934296,3668200
2017-02-09,75.599998,75.879997,75.440002,75.709999,70.036064,4367500
2017-02-10,75.849998,76.260002,75.709999,76.150002,70.443077,3427100
2017-02-13,76.269997,76.930000,76.150002,76.919998,71.155357,4081600
2017-02-14,77.000000,77.300003,76.459999,77.050003,71.275642,3781600
2017-02-15,76.639999,77.889999,76.570000,77.699997,71.876923,4244300
2017-02-16,77.720001,78.000000,77.160004,77.989998,72.145195,4152500
2017-02-17,77.860001,78.980003,77.800003,78.879997,72.968483,9954600
2017-02-21,80.000000,80.980003,79.800003,80.559998,74.522583,7313100
2017-02-22,80.250000,80.470001,79.239998,79.620003,73.653038,5508000
2017-02-23,80.250000,80.930000,79.949997,80.739998,74.689102,4552700
2017-02-24,80.540001,81.050003,80.440002,81.029999,74.957367,4489100
2017-02-27,81.029999,81.160004,80.650002,80.750000,74.698341,3588800
2017-02-28,80.510002,81.129997,80.459999,80.910004,74.846367,3749300
2017-03-01,81.309998,82.279999,80.959999,82.070000,75.919418,4996000
